timestamp,num_edges,num_nodes,degree_mean,degree_std,top10_degree_mean,top10_degree_std,top10_degree_ratio,degree_centrality_mean,degree_centrality_std,modularity,transitivity,eigenvector_centrality_mean,eigenvector_centrality_atd,closeness_centrality_mean,closeness_centrality_std,num_components,giant_com_ratio,num_core,avg_core_neighbor,significance
2021-04-15,1155,693,3.168831168831169,21.379119114960492,107.9,143.23089750469344,34.050409836065576,0.004579235793108625,0.03089468080196603,0.37764141459384665,0.0001492955118036764,0.0260311803001444,0.027665485630706515,0.3616183086001345,0.06485429197508745,5,0.9884559884559885,4,259.75,0.0
2021-04-16,810,520,2.919230769230769,16.931002951589893,74.3,98.442927628144,25.45191040843215,0.005624722098710538,0.032622356361444865,0.4468416767780919,0.00047375901458124965,0.030465634367950627,0.031542384907220736,0.3427412469402236,0.06769990368056335,2,0.9826923076923076,2,252.5,0.0
2021-04-17,743,469,2.997867803837953,16.63998561457651,69.2,92.13446694912822,23.083072546230444,0.00640570043555118,0.03555552481747117,0.4218023144054438,0.0004974749378156328,0.032124055875905846,0.033169883872703115,0.3492152807918574,0.07468795258265318,6,0.976545842217484,2,235.0,0.0
2021-04-18,1297,726,3.3415977961432506,22.96359808733093,120.3,156.1185767293566,36.00074196207749,0.004609100408473449,0.031673928396318524,0.3621494676046593,0.0002934211880984248,0.02567209557256503,0.026802126356553276,0.3758156879422115,0.06355131479792772,4,0.9917355371900827,4,285.75,0.0
2021-04-19,841,502,3.1195219123505975,17.88725361821954,77.5,101.96298347929998,24.843550446998723,0.006226590643414367,0.035703101034370334,0.39850168572588973,0.00036599648643373026,0.031245365138394654,0.031870974724321724,0.36638277792862894,0.053664052677111586,1,1.0,4,183.75,0.0
2021-04-20,471,306,2.810457516339869,12.232898765582075,42.6,54.12614894854428,15.157674418604653,0.009214614807671703,0.040107864805187125,0.4715630070308275,0.0005068851905043508,0.039593036184533276,0.04123548643946601,0.3333607848238523,0.06410846628101904,3,0.9869281045751634,2,138.5,0.0
2021-04-21,762,457,3.150984682713348,16.23504745877955,69.9,86.39959490645775,22.18354166666667,0.006910054128757342,0.03560317425170954,0.42541859567901236,0.0005827788839784372,0.032980628247053424,0.03317321160016736,0.3502772664047921,0.061359412235560136,3,0.9890590809628009,4,162.25,0.0
2021-04-22,1140,666,3.219219219219219,20.479169596894533,104.0,132.6039215106401,32.30597014925373,0.00484093115672063,0.030795743754728624,0.4112174377645355,0.0004435432771511849,0.02654175034622315,0.028231843546964147,0.3587139065439613,0.06104887433828164,3,0.993993993993994,4,240.25,0.0
2021-04-23,1089,633,3.1879936808846763,19.720504751781757,97.9,124.38042450482311,30.708969276511397,0.005044293798868159,0.03120333030345215,0.41846817689358706,0.0004309863201749485,0.026846597907807274,0.029309367303648717,0.358582041974391,0.06288635787635977,3,0.9936808846761453,4,222.25,0.0
2021-04-24,1550,867,3.342560553633218,23.78462714620379,140.3,173.26745222343405,41.97380952380953,0.0038597696924171105,0.027464927420558644,0.39859382806542776,0.0003499259926636206,0.02304879292876825,0.024943048771398305,0.36479092874051827,0.06122217034204104,4,0.9930795847750865,4,316.0,0.0
2021-04-25,1193,687,3.2576419213973797,20.718091067862257,109.4,134.23427282180955,33.58257372654156,0.004748749156555949,0.03020129893274381,0.41093118217226066,0.00028005601120224046,0.025867601128150286,0.028044095413586413,0.35825746721093554,0.059830606067160653,3,0.9941775836972343,4,246.5,0.0
2021-04-26,1211,745,3.0201342281879193,20.92930567944368,110.5,144.5456675241427,36.58777777777778,0.004059320199177312,0.02813078720355334,0.4447205925925926,0.0003264003481603714,0.02417755530296987,0.027526854138576203,0.3548426786946746,0.062369690134802765,4,0.9919463087248322,2,368.5,5.928590951498336e-14
2021-04-27,1024,629,3.0333863275039747,18.6268819062739,92.4,116.96597795940494,30.461006289308177,0.004830233005579578,0.029660639978143156,0.45088263474106605,0.0005132407098929398,0.02621207208999131,0.030045838247351284,0.3438970345999772,0.06738376431095695,6,0.9841017488076311,2,299.0,0.0
2021-04-28,966,593,3.0286677908937607,18.22699814733608,86.8,111.95606281037217,28.659465478841867,0.005115992890023244,0.03078884822185149,0.4544087082901374,0.0002392201423359847,0.02745760674451813,0.030535560788576315,0.3556371713991991,0.05759373357311655,2,0.9966273187183811,2,288.0,0.0
2021-04-29,975,606,2.9966996699669965,17.508036504506588,87.5,106.24147024585079,29.198788546255507,0.004953222594986771,0.028938903313234024,0.47732466184090505,0.0005702879954376961,0.02653341409362129,0.030759436812758636,0.3438043966827364,0.05289805571920653,1,1.0,2,270.5,0.0
2021-04-30,851,559,2.8586762075134167,15.599747453370293,77.3,89.09663293301269,27.040488110137673,0.0051230756407050475,0.027956536654785476,0.5108544629472698,0.00043166088720701017,0.02726053102424594,0.032338401536394584,0.32406005147064704,0.06605300037534302,6,0.9803220035778175,2,232.0,0.0
2021-05-01,1053,677,2.9571639586410634,18.72145814851237,96.7,121.57553207779928,32.70024975024975,0.004374502897398023,0.02769446471673427,0.47363874886352414,0.00034825581877430536,0.025165031959492823,0.0290486839792063,0.3345100448841123,0.07659307199295613,8,0.9719350073855244,2,310.0,0.0
2021-05-02,1129,736,2.891304347826087,19.342005719552418,102.5,132.0713822143162,35.45112781954887,0.003933747412008281,0.02631565404020737,0.4966146863870202,0.0003651045917271595,0.02397143582829163,0.028001177055688168,0.3526341922638176,0.053841044060188935,1,1.0,3,272.0,2.8488322811881517e-13
2021-05-03,996,669,2.804185351270553,17.166787043609016,90.2,109.23259586771707,32.166204690831556,0.004197882262381068,0.025698782999414697,0.5202211983033356,0.000598390330012267,0.024529033973500255,0.029884691787580464,0.33029452421053873,0.06325852196781677,5,0.9880418535127056,2,274.0,0.0
2021-05-04,778,513,2.908382066276803,14.8796794829339,72.1,80.33735121349223,24.790415549597853,0.005680433723196881,0.029061873990105274,0.5018229484866562,0.0007730099288830865,0.02929108166205576,0.033035591017237596,0.329156930388919,0.05604255482621313,3,0.9922027290448343,4,152.0,0.0
2021-05-05,794,503,2.9224652087475147,15.00443778907047,70.0,81.88650682499528,23.952380952380953,0.005821643842126522,0.029889318304921246,0.5016752279142949,0.0008271013543784678,0.028880741426185828,0.03397019789830981,0.33061766428262584,0.06015811422436758,3,0.9920477137176938,2,210.0,0.0
2021-05-06,687,442,2.927601809954751,12.548339406092525,62.0,58.029302942565145,21.17774343122102,0.006638552857040252,0.028454284367556745,0.5205537864689961,0.002496809632136714,0.031318686342549654,0.03579920843665426,0.3213654478518529,0.05419155124426028,3,0.9909502262443439,3,140.33333333333334,0.0
2021-05-07,831,558,2.8637992831541217,13.344863881548603,77.3,65.33306972735936,26.99211514392991,0.005141470885375444,0.0239584629830316,0.5429064177531051,0.002344894968246214,0.027939548716779578,0.03180402982081353,0.3199238182484155,0.04904564897970788,3,0.992831541218638,5,131.4,0.0
2021-05-08,769,571,2.5674255691768826,12.836446177393707,70.5,68.46057259474244,27.459413369713506,0.004504255384520848,0.02252008101297142,0.6056265808531349,0.001431772908366534,0.026969855693947723,0.031999068251458054,0.31670476606818815,0.05674100596845835,4,0.9877408056042032,4,141.25,1.5789358709383805e-10
2021-05-09,716,515,2.687378640776699,12.863183555664913,66.8,65.64114563290315,24.85693641618497,0.005228363114351553,0.025025648940982324,0.5711861822981055,0.0019874811531959613,0.029052572527663342,0.033131489588311594,0.3174412229727827,0.05567988657019046,3,0.9922330097087378,3,157.66666666666666,0.0
2021-05-10,425,318,2.5660377358490565,9.061306431060023,39.5,34.537660604042074,15.393382352941178,0.008094756264508065,0.02858456287400638,0.5957564398308342,0.0028479626113626405,0.03695777399780476,0.04217555013485315,0.29463924827888527,0.0608469010790241,4,0.9811320754716981,5,68.8,0.0
2021-05-11,213,169,2.4142011834319526,6.122519261984512,19.7,17.65814259767997,8.160049019607843,0.014370245139475907,0.03644356703562209,0.6251081314878892,0.005208333333333333,0.048683418768203875,0.059557405084114515,0.28462391631970096,0.0741258389734645,3,0.9585798816568047,5,32.8,3.841500816892385e-06
2021-05-12,300,216,2.685185185185185,7.237566795122143,27.9,21.37498538011196,10.390344827586206,0.012489233419465975,0.033663101372661125,0.577859690844233,0.00585746827204686,0.04505372693293127,0.050988148810115624,0.3015326133393627,0.058476859143228706,3,0.9814814814814815,4,51.5,1.5909045636419705e-08
2021-05-13,592,407,2.8157248157248156,10.548726224812295,54.5,42.04342992668415,19.355584642233858,0.006935282797351764,0.025982084297567227,0.561004358433157,0.0026599113362887903,0.03163208339783866,0.038162989360303726,0.29600969109175995,0.0664200294612441,6,0.972972972972973,5,89.2,0.0
2021-05-14,437,297,2.8282828282828283,9.601529483982889,40.6,35.3643888678993,14.355,0.009555009555009555,0.032437599608050295,0.5425538548752834,0.003942454004703278,0.0392859950141877,0.042703793306316365,0.303634009810148,0.06111033431261631,4,0.9797979797979798,5,70.6,0.0
2021-05-15,583,405,2.775308641975309,10.498271825614598,52.5,43.69954233169954,18.916814946619215,0.006869575846473537,0.025985821350531176,0.564853218677575,0.0023160061760164694,0.03277676284664847,0.037347283967695696,0.29950131895437426,0.06206312865385848,5,0.9777777777777777,5,90.0,0.0
2021-05-16,662,444,2.855855855855856,10.853111686356117,58.5,45.093791146897374,20.484227129337537,0.006446627214121571,0.02449912344549914,0.5542012061021605,0.00329356656663983,0.030601409520622243,0.03627404013345395,0.281238863621389,0.0730233066795584,10,0.9527027027027027,5,97.6,0.0
2021-05-17,684,433,3.02540415704388,11.375261898796804,61.5,45.53075883400144,20.327862595419845,0.0070032503635275,0.02633162476573334,0.5218670240661964,0.002044920077706963,0.03052002476975467,0.03712138076936874,0.2954356956584635,0.06203899995287891,7,0.9722863741339491,5,101.0,0.0
2021-05-18,465,322,2.751552795031056,9.845408209222148,42.7,38.21269422587212,15.518510158013544,0.008571815560844409,0.030671053611283958,0.5436664645424943,0.0025637895250885116,0.03601226018120736,0.04252889816057801,0.2980131604599509,0.06248979509778722,5,0.9751552795031055,5,76.6,0.0
2021-05-19,508,379,2.5804749340369395,11.314442578237417,47.6,52.48847492545387,18.446216768916155,0.006826653264647988,0.02993238777311487,0.5908556755784728,0.0015583170176209694,0.031181708554026806,0.040819400768413734,0.30630878873365475,0.0516811619702996,3,0.9894459102902374,3,110.33333333333333,0.0
2021-05-20,593,427,2.721311475409836,12.75731282827749,56.7,62.849105005560745,20.8355421686747,0.00638805510659586,0.02994674372835092,0.5371429163914077,0.0011749237698268386,0.030922095540463886,0.03722558773335469,0.308887814715087,0.062437410898137695,5,0.9789227166276346,3,138.33333333333334,0.0
2021-05-21,519,359,2.8022284122562673,11.105590729538259,47.9,48.16523642628571,17.093538767395625,0.0078274536655203,0.0310212031551348,0.5285997731306001,0.00039054024734215667,0.033811956920633955,0.04052489222109609,0.30352300163604795,0.05200104872216472,3,0.9888579387186629,5,87.6,0.0
2021-05-22,585,399,2.837092731829574,11.928610856312044,54.7,53.849883936736575,19.280300353356893,0.007128373698064256,0.029971384061085543,0.5416801932849706,0.002854521357936589,0.03256491931738329,0.0380235676128991,0.3085234499301977,0.059847087271527655,5,0.9799498746867168,3,126.66666666666667,0.0
2021-05-23,607,430,2.688372093023256,11.938626178264293,55.1,57.41680938540559,20.49567474048443,0.006266601615438824,0.027828965450499517,0.5553947510207012,0.0018026565464895636,0.031274683581976104,0.03670797681970667,0.2961496528763932,0.0634224042523109,7,0.9720930232558139,3,132.33333333333334,0.0
2021-05-24,740,501,2.7984031936127742,12.422103691599908,66.3,59.94338996086224,23.692082738944364,0.0055968063872255495,0.02484420738319982,0.5560468944914644,0.00187913409500902,0.028420549231187836,0.034471442752364904,0.2999177306120431,0.05899026967656411,6,0.9800399201596807,5,116.2,0.0
2021-05-25,577,390,2.8461538461538463,11.851297584563046,53.9,52.743625207222905,18.937837837837836,0.007316590864148706,0.030466060628696758,0.5192727862998134,0.0021117094287825995,0.03269857871288865,0.03866400799528663,0.309045619164467,0.06192411153404847,5,0.9794871794871794,3,130.0,0.0
2021-05-26,797,502,2.99601593625498,13.744393426452133,70.9,68.90348322109703,23.664760638297874,0.005980071729051856,0.027433919014874516,0.5036533782254413,0.001655866058834352,0.028728346843181585,0.03415719485215132,0.3129294431634169,0.06296742431421326,6,0.9800796812749004,3,169.66666666666666,0.0
2021-05-27,863,559,2.894454382826476,14.391955913162619,77.3,76.86618242114018,26.706242274412855,0.00518719423445605,0.025792035686671357,0.5202114347093347,0.0016661617691608604,0.027208188755731957,0.03238245250572314,0.3118239289351484,0.061322663439420645,7,0.9785330948121646,3,189.0,0.0
2021-05-28,675,410,2.9804878048780488,11.784636950484703,56.8,51.886028948070404,19.057283142389526,0.007287256246645597,0.0288132932774687,0.527825919249118,0.0036388140161725067,0.03128183360797681,0.038216112784619415,0.30303337014577986,0.06208443622343814,5,0.9804878048780488,3,132.66666666666666,0.0
2021-05-29,523,346,2.878612716763006,11.396544164118076,48.7,48.116629142116764,16.917871485943778,0.008343804976124655,0.033033461345269785,0.5072579474524606,0.0016663106173894467,0.0345683162509886,0.04117286633179985,0.31798640528439664,0.05606376560602807,3,0.9884393063583815,4,101.25,0.0
2021-05-30,635,409,2.924205378973105,12.606577470420815,57.0,58.972875120685785,19.49247491638796,0.007167170046502707,0.030898474192207884,0.5100893726020963,0.002228759917981635,0.031281143568161356,0.038294618840369714,0.30833690818687776,0.06596956100687024,6,0.9755501222493888,4,121.25,0.0
2021-05-31,567,362,2.9889502762430937,11.729214105768726,50.9,50.99303874059674,17.02939001848429,0.008279640654413003,0.03249089779991336,0.4954233448703538,0.00219424875851715,0.034560220970214536,0.03959825836721173,0.30742955439967873,0.07198661220266361,7,0.9668508287292817,4,106.25,0.0
2021-06-01,430,293,2.8737201365187715,10.617508825949557,41.6,41.70419643153432,14.476009501187649,0.009841507316845107,0.03636133159571765,0.5080511845453366,0.0010402219140083217,0.037994256291129215,0.04437798747307547,0.3111335300643006,0.05453637865045551,2,0.9931740614334471,4,83.75,0.0
2021-06-02,487,328,2.908536585365854,10.980755907379145,46.9,44.10317448891859,16.124947589098532,0.0088946072946968,0.03358029329473744,0.5178526693300635,0.002320522117476432,0.03592584354379478,0.041929873043829516,0.3138729579551666,0.05466089730652462,3,0.9878048780487805,4,91.5,0.0
2021-06-03,505,330,2.993939393939394,11.253549995955874,47.5,46.048344161326796,15.865384615384615,0.009100119738417609,0.034205319136643986,0.4759625629005556,0.0026049997714912483,0.03550267953632818,0.04206973705698456,0.3028021726316227,0.07781466466032291,8,0.9575757575757575,4,95.75,0.0
2021-06-04,393,268,2.8208955223880596,9.078719373716558,36.7,31.733420868226606,13.010052910052911,0.01056515176924367,0.03400269428358262,0.5292929929173316,0.004091025313219126,0.04095006376713171,0.04532588180112911,0.2874721811314908,0.07083249172513405,6,0.9626865671641791,5,63.6,0.0
2021-06-05,401,279,2.774193548387097,9.874984541260687,38.2,37.54410739383745,13.769767441860465,0.009979113483406821,0.035521527126837024,0.5266844273514547,0.0025192442267319803,0.0384657462297111,0.045876091351296236,0.2984043600950457,0.06809248333686095,5,0.9713261648745519,4,77.0,0.0
2021-06-06,446,310,2.774193548387097,10.578766552343927,41.9,43.32770476265734,15.103488372093022,0.00897797264850193,0.03423549046065997,0.5164683612763655,0.0023192887514495554,0.036021683251619994,0.04391178415110089,0.2945929008016257,0.07369035165130416,7,0.9612903225806452,4,86.5,0.0
2021-06-07,482,312,2.9166666666666665,10.633436821295296,44.8,41.254817900458605,15.36,0.009378349410503752,0.03419111518101382,0.5152590266875982,0.00324131597428556,0.036847474938018064,0.042981295883446166,0.31128025672473203,0.06404366599268577,5,0.9743589743589743,3,102.66666666666667,0.0
2021-06-08,433,293,2.8122866894197953,10.26420197635084,40.6,39.95297235500758,14.436650485436893,0.009631118799382861,0.0351513766313385,0.5188961023659158,0.002224831592608615,0.03791159179821442,0.044448627544638526,0.3021507207838257,0.06805846522135495,5,0.9726962457337884,4,83.5,0.0
2021-06-09,381,259,2.7953667953667956,9.773922131007089,35.5,36.76751283402238,12.699585635359115,0.010834755020801534,0.037883419112430566,0.5018314459265591,0.0016127793564242377,0.040938907025919125,0.04674408788849147,0.29217593957606636,0.08035864015466565,8,0.9459459459459459,4,74.25,0.0
2021-06-10,408,292,2.712328767123288,9.715796278049975,38.5,37.68355078810912,14.194444444444443,0.009320717412794801,0.03338761607577311,0.5500714212835426,0.0024896265560165973,0.037848062840523736,0.04463386240811268,0.2997796437294814,0.05442091609115659,3,0.9863013698630136,3,92.0,0.0
2021-06-11,425,278,2.949640287769784,10.665498562319407,40.5,41.06153918206184,13.730487804878049,0.010648520894475755,0.038503604918120604,0.4877870315288518,0.0025284450063211127,0.0406148799546162,0.044131098201046215,0.33018979082604555,0.05244689539084679,2,0.9928057553956835,4,86.5,0.0
2021-06-12,396,255,3.003921568627451,10.063522962920146,37.5,36.519173046497095,12.483681462140993,0.011826462868612008,0.0396201691453549,0.48307984920478025,0.0030701754385964912,0.04133822354823654,0.04703955677222108,0.3129647035635931,0.06752179795688036,3,0.9764705882352941,4,75.75,0.0
2021-06-13,363,238,2.9411764705882355,10.173531416035427,34.7,37.448764999663204,11.798,0.01241002730206006,0.04292629289466426,0.4648326530612245,0.0023084025854108957,0.04424256244694478,0.04737379381469356,0.32784280995856435,0.0651062105084469,3,0.9831932773109243,4,75.75,0.0
2021-06-14,363,235,2.9191489361702128,9.4372426169862,34.1,32.68470590352619,11.681486880466473,0.012474995453718857,0.04033009665378718,0.4936123553961359,0.003775959723096287,0.04404733991733169,0.04811601599408669,0.319444561344099,0.05743992576087101,2,0.9914893617021276,4,69.5,0.0
2021-06-15,473,286,3.055944055944056,10.601013425480602,42.1,40.23791744114001,13.776430205949659,0.010722610722610725,0.03719653833501964,0.48044447004487645,0.005834168189050621,0.03980292300596544,0.04372906146585675,0.3244882403857592,0.06125978317928526,3,0.986013986013986,3,100.0,0.0
2021-06-16,482,269,3.2490706319702602,11.123556214347426,42.6,41.296973254707176,13.111441647597255,0.012123397880486046,0.041505806769953066,0.44527645848279046,0.0057872340425531915,0.04105680212463467,0.04507561556160614,0.3291594833558052,0.07232123642300078,4,0.9739776951672863,3,101.33333333333333,0.0
2021-06-17,353,236,2.8135593220338984,8.773466501324933,31.1,31.155898317975044,11.053614457831326,0.011972592859718719,0.03733390000563801,0.5244865002177385,0.005885389778007228,0.04368284378293158,0.048260722069082315,0.2794275913239149,0.08200601908550781,6,0.940677966101695,3,76.0,0.0
2021-06-18,342,229,2.8209606986899565,8.777118771226672,30.2,31.163440118189776,10.705572755417956,0.012372634643377005,0.03849613496152049,0.5130213075942451,0.004782654904878308,0.044618091792296526,0.04874462136367912,0.2979759884834823,0.07177155337581662,3,0.9694323144104804,3,75.66666666666667,0.0
2021-06-19,276,184,2.847826086956522,8.449896812604713,25.8,27.37809343252375,9.059541984732824,0.015561891185554766,0.04617429952243013,0.47545306217586386,0.00552956188855806,0.05087293281571975,0.0533547309563352,0.3064329825422954,0.0866376727676817,6,0.9456521739130435,4,55.25,0.0
2021-06-20,383,243,2.9465020576131686,9.618719858433154,33.7,35.3583087830852,11.437290502793298,0.012175628337244499,0.039746776274517163,0.5037920164788865,0.004774669123806333,0.04191380655602303,0.048563969745407394,0.3057162800182254,0.07804087605967938,5,0.9588477366255144,4,70.5,0.0
2021-06-21,365,254,2.7559055118110236,10.11953481193526,34.1,39.581435042201285,12.373428571428573,0.01089290716130839,0.03999816131199708,0.5047469387755101,0.004405286343612335,0.0432419404310221,0.04546583840396728,0.31868119132052375,0.0632336728982433,3,0.984251968503937,4,74.75,0.0
2021-06-22,556,343,3.043731778425656,11.004947737430074,50.3,42.8650207045325,16.525766283524902,0.008899800521712443,0.03217820975856748,0.5287319622436547,0.004258826761917846,0.03741356582019652,0.038931696439553735,0.2951653778547085,0.06970948901452727,7,0.9620991253644315,4,98.0,0.0
2021-06-23,426,285,2.863157894736842,9.304151715793754,37.2,35.0736368231183,12.99264705882353,0.010081541882876204,0.03276109759082308,0.54178380911188,0.0029782359679266894,0.037803920621619067,0.045603020902774315,0.28057380106120827,0.06462826754547771,5,0.9754385964912281,4,74.0,0.0
2021-06-24,302,195,2.8615384615384616,7.988216173410438,26.9,25.03777146632663,9.400537634408602,0.01475019825535289,0.041176372027888854,0.5150627561310878,0.0075656430796617715,0.04847006887194068,0.05271487030956687,0.29345823330381093,0.07537707524858377,4,0.958974358974359,4,54.25,0.0
2021-06-25,279,192,2.7395833333333335,6.836246520793085,23.9,20.3884771378345,8.723954372623574,0.014343368237347299,0.03579186660101091,0.5526247307319753,0.009101941747572815,0.04979261569307699,0.05224010677415269,0.27495765663823624,0.07960835762285723,6,0.9375,4,46.25,2.587366632056387e-08
2021-06-26,441,263,3.0950570342205324,9.114944811302857,36.6,31.39171865317348,11.825307125307125,0.01181319478710127,0.03478986569199564,0.5215606493247771,0.011971472236372899,0.0411848892097628,0.04589211554941495,0.29484271687917785,0.06444496092494244,3,0.9771863117870723,3,81.33333333333333,0.0
2021-06-27,348,215,2.958139534883721,7.768338619728325,29.5,23.213142829009605,9.97248427672956,0.013823081938708974,0.03630064775573983,0.5378149598512718,0.016877637130801686,0.04723021890036078,0.04919826433241001,0.29437433753049663,0.06104178278171865,3,0.9813953488372092,3,62.333333333333336,7.815970093361102e-14
2021-06-28,302,190,2.8421052631578947,7.028986285336313,25.4,19.719026345131752,8.937037037037037,0.015037593984962407,0.03719040362611806,0.5488820301783265,0.021961086495858217,0.048985634164951566,0.053512293355773705,0.27637044699319324,0.08507848266231904,5,0.9263157894736842,3,53.333333333333336,5.662137425588298e-15
2021-06-29,520,299,3.117056856187291,9.735447592837618,42.5,34.528973341239094,13.634656652360514,0.010459922336198963,0.0326692872242873,0.5124242480060417,0.015043547110055424,0.03902758776189575,0.04267703127958544,0.31044936789828703,0.06436338351586635,4,0.9765886287625418,5,71.0,0.0
2021-06-30,634,339,3.3746312684365782,10.591283474206453,52.1,36.261411996776964,15.438723776223776,0.009984116178806445,0.03133515820771139,0.4958234510244999,0.014284311800510504,0.03510311216534379,0.04144422786929333,0.3014040752773891,0.0739750881902335,7,0.9616519174041298,6,74.83333333333333,0.0
2021-07-01,658,358,3.3072625698324023,9.933887759886819,50.5,34.12696880767467,15.269425675675675,0.009264040811855468,0.027826016134136742,0.5230023625821768,0.011192853389385181,0.03431576360111753,0.04019607515489169,0.2906926044226291,0.06915136027946102,6,0.9664804469273743,6,72.0,0.0
2021-07-02,365,232,2.9655172413793105,7.834969175040872,30.7,24.48693529211036,10.352325581395348,0.012837736975668012,0.033917615476367416,0.5429750878853434,0.012312427856868027,0.044831740578479475,0.0479631094101512,0.2836041436031554,0.06760461868872127,5,0.9655172413793104,4,57.5,0.0
2021-07-03,348,211,3.061611374407583,8.152631375901882,30.2,24.81048165594533,9.864086687306502,0.014579101782893253,0.03882205417096135,0.5003450622549818,0.013675436311539464,0.048652365862285454,0.04870609601367483,0.30063357268289637,0.07608667318169443,4,0.95260663507109,3,65.66666666666667,0.0
2021-07-04,482,276,3.0652173913043477,8.822079121454578,37.3,30.05012479175419,12.168794326241134,0.011146245059288537,0.03208028771438028,0.5299085111971786,0.013432064749440331,0.040016491733969387,0.04496519537489247,0.29316605722137673,0.06752579381416778,5,0.9710144927536232,3,79.66666666666667,0.0
2021-07-05,335,200,3.05,8.057760234705425,27.8,25.230140705116966,9.114754098360656,0.015326633165829147,0.04049125746083127,0.5068046224133297,0.013908401236302333,0.049096190726616445,0.05088775939394175,0.3027224681012338,0.07539052702883876,4,0.96,4,54.0,0.0
2021-07-06,332,210,2.857142857142857,7.209687360540309,25.9,22.752802025245153,9.065,0.01367053998632946,0.03449611177292014,0.5466944444444445,0.015461346633416459,0.042796950269766265,0.05413248386608471,0.28801415129725993,0.08147567078255494,6,0.9523809523809523,3,54.0,4.43374226222204e-11
2021-07-07,295,201,2.746268656716418,7.361341708460428,26.4,22.0916273732833,9.613043478260868,0.01373134328358209,0.036806708542302134,0.5623030875866415,0.018724696356275303,0.044223289880973224,0.05494929490187168,0.3009776401663635,0.06922166431036955,4,0.9701492537313433,3,55.333333333333336,0.0
2021-07-08,220,167,2.502994011976048,5.608883300106684,18.8,15.360989551457939,7.511004784688995,0.015078277180578603,0.0337884536151005,0.6021611226849203,0.014280856851411085,0.04705012977120215,0.061435407059844876,0.24365665224010227,0.08031215197709571,7,0.9281437125748503,3,40.333333333333336,2.3194789422475992e-07
2021-07-09,266,183,2.7431693989071038,6.934088189946015,24.3,19.519477452022123,8.858366533864542,0.015072359334654416,0.03809938565904405,0.5471976635291503,0.019226793467025015,0.048383980078680354,0.05588802506854942,0.2846897485626831,0.07740082073784726,5,0.9508196721311475,3,51.666666666666664,0.0
